window_id,window_start,window_end,people_count_mean,people_count_std,people_count_min,people_count_max,avg_speed_mean,avg_speed_std,avg_speed_min,avg_speed_max,max_speed_mean,max_speed_std,max_speed_min,max_speed_max,speed_std_mean,speed_std_std,speed_std_min,speed_std_max,avg_displacement_mean,avg_displacement_std,avg_displacement_min,avg_displacement_max,max_displacement_mean,max_displacement_std,max_displacement_min,max_displacement_max,avg_velocity_x_mean,avg_velocity_x_std,avg_velocity_x_min,avg_velocity_x_max,avg_velocity_y_mean,avg_velocity_y_std,avg_velocity_y_min,avg_velocity_y_max,avg_acceleration_mean,avg_acceleration_std,avg_acceleration_min,avg_acceleration_max,max_acceleration_mean,max_acceleration_std,max_acceleration_min,max_acceleration_max,acceleration_std_mean,acceleration_std_std,acceleration_std_min,acceleration_std_max,avg_speed_change_mean,avg_speed_change_std,avg_speed_change_min,avg_speed_change_max,max_speed_change_mean,max_speed_change_std,max_speed_change_min,max_speed_change_max,avg_velocity_change_mean,avg_velocity_change_std,avg_velocity_change_min,avg_velocity_change_max,max_velocity_change_mean,max_velocity_change_std,max_velocity_change_min,max_velocity_change_max,avg_displacement_change_mean,avg_displacement_change_std,avg_displacement_change_min,avg_displacement_change_max,direction_alignment_mean,direction_alignment_std,direction_alignment_min,direction_alignment_max,directional_disorder_mean,directional_disorder_std,directional_disorder_min,directional_disorder_max,avg_width_mean,avg_width_std,avg_width_min,avg_width_max,avg_height_mean,avg_height_std,avg_height_min,avg_height_max,avg_density_mean,avg_density_std,avg_density_min,avg_density_max,speed_deviation,acceleration_deviation,displacement_deviation,speed_change_deviation,velocity_change_deviation,speed_trend,acceleration_trend,abnormal_behavior_score
10,50,55,11.76,0.7298064467133931,10,13,11.751723216783216,4.555322463749012,1.1538461538461535,24.545454545454547,39.83246666666667,25.73867277901205,15.0,237.17,13.454893521612776,6.963581979124438,4.160251471689219,67.5676233431547,0.3950890365190365,0.1529379931002845,0.0384615384615384,0.8181818181818182,1.3531333333333333,0.8843153319172872,0.5,7.91,0.1960003108003108,3.220977030293544,-10.0,10.0,-0.5519643745143745,4.435652166050353,-15.0,20.0,306.04213542792075,105.96161921889104,15.68181818181759,634.5454545454305,898.4134878193697,408.0354769527708,188.18181818181108,2874.848484848995,310.858709777145,105.52535795391192,54.32341169193092,797.0732365086711,10.215990088060089,3.526656604666802,0.5175000000000001,20.94,29.9192,13.482882586659189,6.210000000000001,94.87,16.647456975245127,4.807354950337446,6.019382130508766,29.82075138977749,48.73128768563953,18.871561658457523,21.213203435596427,109.20164833920778,0.3451223180523181,0.1241428376895701,0.0174999999999999,0.84,0.1333333333333333,0.3410734469243655,0.0,1.0,0.0,0.0,0.0,0.0,15.613304584304585,0.8704853139525396,14.416666666666666,17.583333333333332,43.90775369075369,1.3596999059969868,39.53846153846154,47.0,0.0001531252,9.502079936208394e-06,0.00013021,0.00016927,-0.6673626232477909,-1.0113737658306796,-0.6955675462019617,-1.0048893780609178,-0.9291082260471002,-25.612982387762617,-224.8993680457168,0.0
11,55,60,12.646666666666668,1.361684047490518,10,16,19.997103893051392,9.66616157763447,5.0,59.73166666666666,61.79580000000001,37.27468675717662,15.0,240.0,18.88753491093192,9.96561805964956,6.611450810388127,61.800874197014,0.7121298867798868,0.4179336200349275,0.1666666666666666,2.961818181818181,2.4686666666666666,2.370704498884052,0.5,18.06,0.4401079267954267,4.929476858146559,-16.25,15.681666666666668,-0.4415010212010212,7.065509137193375,-19.285714285714285,23.75,426.1915530151776,147.48297128821727,106.52406417112638,965.4411764706188,1241.0200831847917,597.608639747367,441.1764705882493,4772.058823529564,393.6015337902765,162.07886242911363,142.56764424839858,1365.12778897746,14.333494442501944,4.927534102529639,3.621818181818182,32.825,41.6688,20.29038870298253,15.0,162.25,23.577864591187904,7.008281395096457,9.562851924841103,50.82565211971016,63.08890237917432,27.126018304413115,21.213203435596427,162.24980739587951,0.5413347602397602,0.3477556113805589,0.1218181818181818,3.007272727272728,0.3968888888888889,0.4466687813677722,0.0,1.0,0.0831111111111111,0.1877591340483682,0.0,0.6666666666666667,17.35173937173937,0.7415795998692755,15.1,19.615384615384617,42.187942085692086,2.864549586359253,35.1,48.0,0.0001646696,1.772912629832653e-05,0.00013021,0.00020833,-0.055042529796449136,-0.008322308804501148,-0.03709616154149747,0.0007057810591815902,0.008574914239039649,8.245380676268177,120.14941758725683,0.001856139059644248
12,60,65,4.093959731543624,2.8244642684539123,1,13,33.444772438970425,15.49433776444545,0.0,82.315,63.95442953020134,47.6342776078284,0.0,240.0,20.778075292132414,17.82920672673897,0.0,87.79908353735817,1.3664060665285498,1.2302729035836582,0.0,9.82,2.970671140939597,4.121818292090626,0.0,37.9,14.326986113439135,15.359504316974826,-30.0,57.5,-10.924272050097551,14.659296471394892,-67.5,25.714285714285715,561.643344548806,298.06009569494347,0.0,1297.012987012938,1108.414150516951,816.4515989237624,0.0,4184.848484848326,377.8843056771509,313.0668752615531,0.0,1419.1719373326375,19.111512885324967,9.833342903540151,0.0,47.74444444444444,37.60765100671141,27.247703185854167,0.0,138.1,31.332636750497493,13.44192648837769,0.0,82.33079978489849,58.31389617330802,43.84852857020043,0.0,255.440795488896,1.1014795020415826,1.5147584292017768,0.0,9.32,0.3729306487695749,0.4237571321167013,0.0,1.0,0.1102908277404921,0.207186911626278,0.0,0.75,13.373119460703354,2.8684085547147364,8.0,20.916666666666668,32.67317196226592,3.5036304834031147,26.0,41.6,5.330610738255034e-05,3.677826026320975e-05,1.302e-05,0.00016927,0.9436108961684282,1.1224789849757373,1.3217891104194985,1.1676146177447206,1.0577944570863422,13.447668545919033,135.4517915336284,1.1226576132789454
13,65,70,7.551724137931035,4.559682972780075,1,13,12.564193167751789,8.131570529615944,0.0,54.08,34.63820689655172,32.0282366234374,0.0,214.77,10.699395165540382,10.316678872949128,0.0,62.03326282216369,0.4264710875331565,0.2857971430814886,0.0,1.8,1.231793103448276,1.33176400820987,0.0,10.61,0.8342054497226912,7.734933308811027,-30.0,30.0,-1.5992645285748734,8.15263849132969,-45.0,15.0,308.4090785841218,167.61642405406164,0.0,934.4117647061072,687.4870588235274,374.37716623289054,0.0,2249.705882352542,229.0252063647021,169.13463379869484,0.0,718.6776194241183,10.32187659352142,5.583763441182039,0.0,31.77,23.198758620689656,12.89128365530792,0.0,76.49,17.69877808099274,10.089834356337327,0.0,67.08203932499369,37.97389865359057,22.612763426969774,0.0,135.83077707206124,0.3555353883664228,0.2116859052960253,0.0,1.261,0.1413793103448276,0.3471283397983917,0.0,1.0,0.0034482758620689,0.0415227399268699,0.0,0.5,14.454197411783618,2.8076964224694323,9.0,17.4,35.854677276746244,5.279240730526885,25.5,41.63636363636363,9.833006896551725e-05,5.937177893598095e-05,1.302e-05,0.00016927,-0.6070268187730063,-0.9916136552183964,-0.6303892495636857,-0.979029306487905,-0.7868646336761754,-20.880579271218636,-253.2342659646842,0.0
14,70,75,12.593333333333334,1.135732425871839,10,15,16.222145456765457,5.290586412676941,4.854,33.58384615384615,58.3078,32.89409006036387,15.0,195.58,18.17938386161651,8.241497068127858,7.595545253127499,50.66471674722877,0.5574361316461316,0.1890237726437829,0.162,1.17,2.0530666666666666,1.1897001746628606,0.5,6.52,-0.2096350871350871,3.2929913676282894,-8.571428571428571,8.571428571428571,-0.1226907037407037,6.590528742059381,-20.76923076923077,23.75,364.6583817434674,106.71196451844703,112.1323529411576,714.9494949494679,1178.695484254311,545.3976644478346,441.1764705881571,3664.545454545316,380.7580021725808,145.95655479339575,170.98569924177298,991.5632867451365,12.257043173493171,3.5813767958084046,4.5,23.593333333333334,39.3678,18.213735169338328,15.0,120.93,20.85832229390993,5.111741598925443,8.742640687119286,34.06770943432844,60.32737090722038,24.219493772856094,21.213203435596427,138.2931668593933,0.4262601117401117,0.1381082310759892,0.15,1.02,0.4044444444444444,0.482484662105738,0.0,1.0,0.0222222222222222,0.1103628796294271,0.0,0.6666666666666667,15.912053391053387,0.6325220203520721,14.666666666666666,17.692307692307693,41.04814474414474,1.8081884409373372,37.63636363636363,46.91666666666666,0.0001639752,1.4787236184851334e-05,0.00013021,0.00019531,-0.3353792411304008,-0.5220238176337583,-0.3583841313959894,-0.5064143491263409,-0.3593787621921116,3.657952289013668,56.24930315934557,0.0
15,75,80,12.733333333333333,1.0533848711657552,11,15,15.455149814629817,5.161670539241162,5.0,37.75454545454546,51.16266666666667,26.637631116502853,15.0,165.68,16.00160645064457,7.294372912265336,7.385489458759964,50.044564213036445,0.5502947985347985,0.2375061651182651,0.1666666666666666,2.0946153846153845,2.0639333333333334,2.1223530365217544,0.5,20.6,-0.8822779531579531,3.4430976304584435,-11.538461538461538,8.75,-1.682716446886447,5.37148027462296,-18.75,21.25,335.8200107471079,100.85318816854146,92.39669421487253,656.0101010100761,1012.9320855614906,466.7199551609969,373.6363636363494,3181.818181818061,332.4141968523208,120.23396489104027,136.91963784514974,900.4350730682132,11.332666978576976,3.4001491904207235,3.049090909090909,21.64833333333333,34.019133333333336,15.628448244974974,12.329999999999998,105.0,19.33627422126281,5.396574418423781,8.970582442835713,37.41463816819992,54.345974160303925,28.43255691135948,21.213203435596427,165.6804152578089,0.4338124416324416,0.2490890461577045,0.1018181818181818,1.9315384615384616,0.3044444444444444,0.4376683298912643,0.0,1.0,0.0422222222222222,0.1381494109882511,0.0,0.5,16.62996237096237,0.593779870785464,15.166666666666666,17.916666666666668,42.304054723054726,2.112563490490356,37.785714285714285,47.53846153846154,0.000165798,1.3715071022578149e-05,0.00014323,0.00019531,-0.3923380234727374,-0.7627771281951887,-0.37321617432759335,-0.7321695995879006,-0.5653116445730955,-0.7669956421356403,-28.83837099635946,0.0
16,80,85,12.926666666666666,0.9905368801624546,10,15,14.572929365079366,5.205348832374934,6.25,32.398,59.806066666666666,38.79430958577734,15.0,210.0,18.409959755567613,10.192493684492051,7.723929758166558,59.36402857430945,0.5150768353868355,0.221254132442334,0.2083333333333333,1.505,2.289,1.783963143297612,0.5,10.55,0.6172632034632034,3.2038948355980086,-7.0,11.25,-0.4323063747363747,5.9290580092872975,-25.0,13.928571428571429,318.7144277477867,96.93813867772678,113.14685314684884,768.2517482517192,1100.386512180627,550.2590912518325,441.1764705883415,4097.272727272572,356.72619407937657,146.00640635824286,196.83186857883584,1352.2215911664512,10.786783116883116,3.2328955420717973,3.733846153846154,25.352307692307697,37.52166666666667,18.7428298385794,15.0,135.21,17.935817756386964,5.114276435237022,10.295084971874736,33.97628553164212,58.08868923699482,39.54293730447466,29.327884342379694,300.3747659175118,0.3933444999444999,0.172096655403992,0.1246153846153846,1.105,0.3944444444444444,0.4731479718137015,0.0,1.0,0.0322222222222222,0.1216599499642528,0.0,0.5,15.525914085914083,0.5352408025579842,14.285714285714286,17.071428571428573,41.67668376068376,1.03831431476487,39.07692307692308,44.083333333333336,0.0001683152,1.2896790179715152e-05,0.00013021,0.00019531,-0.45785365329298594,-0.9055808162637619,-0.44636138870574193,-0.865487775236932,-0.7547932001453747,-0.8822204495504504,-17.1055829993212,0.0
17,85,90,10.311111111111112,3.415213257183189,3,15,31.79177041744264,12.433466713375,0.0,54.84666666666666,72.75185185185185,29.03500103928055,0.0,165.68,21.922793685023223,7.860063197656942,0.0,47.87465911580515,1.0945413438413438,0.4461468650113616,0.0,2.228181818181818,2.681703703703704,1.6117541851487118,0.0,13.5,-4.462323343323344,6.065585124310377,-21.428571428571427,10.384615384615383,21.76794551127884,15.974061411687453,-10.5,51.81818181818182,457.2134011386404,176.29991948179008,0.0,991.035353535316,1252.995510662182,610.8062768932374,0.0,3661.515151515013,416.5726056198178,177.3669563773851,0.0,1033.4307027793968,15.377337804993362,5.872746573221102,0.0,32.70416666666667,41.83481481481481,20.403026547946187,0.0,120.83,25.28486392632139,7.750376909277016,0.0,43.81214439722834,59.58948290226199,28.89154012991772,0.0,180.0,0.550501090267757,0.2460821915540785,0.0,1.6676923076923076,0.5672839506172839,0.4191983159045903,0.0,1.0,0.1364197530864197,0.217050799790792,0.0,0.6666666666666667,16.466270149603485,1.27266703133986,12.333333333333334,18.90909090909091,34.52598771598772,6.282782590562219,11.666666666666666,41.5,0.0001342591111111,4.446901638902042e-05,3.906e-05,0.00019531,0.8208553325338268,0.2506594705893628,0.7571453421451889,0.2556378325744751,0.23953167547660772,17.218841052363274,138.49897339085368,0.4647659306638923
18,90,95,10.5,1.2625211806316847,8,12,14.08391883838384,4.714813043310307,4.655454545454545,33.235,43.967533333333336,29.95445961658632,15.0,225.5,14.73796577584232,8.444891121535349,5.6455646307521805,70.16252580813904,0.4704112626262626,0.1566936279742836,0.1554545454545454,1.108,1.469,0.9967462165136264,0.5,7.52,-0.8850925925925925,3.786295961345021,-10.909090909090908,10.0,-0.4066245791245791,5.520019129019203,-20.0,25.5,334.5322915021533,118.01565292807616,73.07486631017801,943.1470588233622,924.0431372548916,532.2190732995083,441.1764705881571,6239.1176470577175,324.2162462135972,156.6765255598835,146.79524166404363,1882.2493744483488,11.149962469937469,3.951189809347328,2.4845454545454544,32.06699999999999,30.813066666666668,18.01075044166777,15.0,212.13,18.72715552532351,4.604805788228722,8.181818181818182,40.07794026940864,47.09006755454436,21.27304603544013,21.213203435596427,212.1320343559643,0.3716594588744588,0.131325387435952,0.0827272727272727,1.0690000000000002,0.1433333333333333,0.3491921004869749,0.0,1.0,0.0033333333333333,0.0408248290463863,0.0,0.5,18.289373737373737,0.796396506299428,16.666666666666668,20.11111111111111,37.83440067340067,1.3492835935429257,34.25,40.77777777777778,0.0001367199999999,1.6438025771824508e-05,0.00010417,0.00015625,-0.49416864991487824,-0.7735274813040942,-0.5391286189163245,-0.7767905042966242,-0.6477253153507646,-17.707851579058797,-122.68110963648707,0.0
19,95,100,13.166666666666666,1.195161760227301,10,16,15.357880842768342,4.588932077733349,5.76,30.037692307692307,49.91813333333334,23.1298691340137,21.21,150.75,15.801280843835638,5.812605474619084,7.50330817149899,40.64387541919334,0.5322211108336109,0.184701099318453,0.2176923076923076,1.4385714285714286,1.8905333333333327,1.5545222130809098,0.71,14.64,-5.315217560217561,3.876373411105961,-13.928571428571429,5.0,-0.2898852702852703,4.379878299792506,-15.0,12.692307692307692,331.19717720767864,94.55877095311642,97.95454545454174,565.0101010100796,990.0780154486014,356.8803011892948,441.1764705883415,1874.2424242423533,325.60674427251683,89.91180099623966,173.31657189425735,537.4894952793022,11.11014529091279,3.12191531832993,3.2325,18.645333333333333,33.165400000000005,11.75846989486542,15.0,61.85,17.87227291935261,4.293040731899704,6.545084971874736,33.502438092700835,48.333590373442696,19.452162323832592,15.0,150.0,0.3998719024494024,0.1771920687737929,0.1075,1.5261538461538462,0.3477777777777777,0.4674077954296831,0.0,1.0,0.0188888888888888,0.0936791823834453,0.0,0.5,17.155453324453326,0.9515032962860984,15.454545454545457,19.76923076923077,37.98360467310467,1.2100992198408496,34.357142857142854,40.92857142857143,0.00017144,1.556100611815946e-05,0.00013021,0.00020833,-0.39956143113316944,-0.801370240092269,-0.41075394321993025,-0.7865148321977815,-0.7633908073340591,1.2739620043845026,-3.3351142944746925,0.0
20,100,105,12.326666666666666,1.184330959246225,10,15,16.543147774447775,5.002203028533182,5.093076923076923,30.40545454545455,50.1132,22.23226038377141,15.0,135.83,15.92430687553916,5.6452369707310455,7.006490497453707,36.06240822896784,0.5954169141969142,0.2631807619982966,0.1699999999999999,2.3475,2.1280666666666663,2.5169526414997514,0.5,21.97,-3.6502633144633134,4.221943541415872,-18.46153846153846,10.384615384615383,-0.1085328171828172,4.607383773572718,-15.0,15.0,365.5559542356206,93.91291069707157,177.49999999996854,609.3706293706063,1062.4806892454003,384.3085806995479,454.5454545454373,2647.0588235300493,352.8172821158962,103.72833006105596,168.09633744569663,762.2793093309665,12.316908749398747,3.094919899062396,6.035,20.109230769230766,35.44733333333333,12.834328895984036,15.0,90.0,20.581311558222893,4.807328605227391,6.818181818181818,37.67393787920235,54.112291990418974,23.027107665967065,15.0,150.0,0.4854222159322159,0.2903172216583834,0.2016666666666666,2.1983333333333333,0.3566666666666667,0.4540931584705102,0.0,1.0,0.05,0.1517361617708958,0.0,0.6666666666666667,18.25171672771673,0.9015176267496356,16.0,19.76923076923077,38.345114330114335,2.0196794031409127,33.357142857142854,42.46153846153846,0.0001605032,1.5419989089385857e-05,0.00013021,0.00019531,-0.3115409034139796,-0.5145305528795859,-0.2795007368551122,-0.49179371289953494,-0.3968582743544938,1.1852669316794326,34.35877702794198,0.0
21,105,110,8.18,3.321821284219745,3,14,27.60234920597921,10.17887090478493,5.0,60.529,60.598866666666666,31.353288847036872,15.0,210.0,19.00236458849039,9.782936975835414,0.0,58.32895635180616,0.9648322584822586,0.4382765430320726,0.1666666666666666,3.841666666666667,2.2998000000000003,1.7861824125039008,0.5,14.98,3.3508875424575426,8.693833264132854,-18.0,26.25,-7.099647667887668,10.517742828095043,-30.0,23.63636363636364,467.7199120617981,182.52668713728224,84.92424242423921,1142.6060606060173,1214.3859587978102,595.9823353109321,188.18181818181108,3551.8181818180474,409.647157407861,192.40989717257025,43.137137969227496,1357.2923912868675,15.775457726717724,6.144860537536675,2.8025,37.706,40.7308,19.738626408898547,6.210000000000001,117.21,25.994392264151355,7.213809582880573,12.071067811865476,48.2634915125973,57.3565789252515,26.57670587739104,15.0,171.0263137648707,0.5924410513560514,0.3699417927916465,0.095,3.08,0.3955555555555555,0.4419284677062872,0.0,1.0,0.0911111111111111,0.1948600012432362,0.0,0.75,15.495910034410036,2.800778909964841,9.666666666666666,19.818181818181817,36.68771528471529,4.007510481780155,29.0,42.38461538461539,0.0001065108,4.325368042718035e-05,3.906e-05,0.00018229,0.5097397044714789,0.3383716817790782,0.48774876132865685,0.35286844402565837,0.33553075616674133,11.059201431531434,102.16395782617747,0.4048518695543228
22,110,115,2.7850467289719627,0.7141169158435589,1,4,17.522982866043616,8.847594090350029,0.0,47.43,27.690373831775695,12.960180810906316,0.0,67.08,10.990943161619018,8.049369098523702,0.0,35.70911414937835,0.648177570093458,0.4819793321937823,0.0,3.55,1.0257009345794392,0.7450340148617413,0.0,5.41,-3.489065420560748,8.855708880642965,-30.0,22.5,-4.718621495327103,12.307331734147123,-45.0,31.665,434.8824756383453,228.987602367935,0.0,1073.5294117645155,710.5135545586172,321.65177128892395,0.0,1819.1176470592616,293.54343668677353,185.64411329927185,0.0,982.8784258492636,14.64193925233645,7.558496424339078,0.0,36.5,23.74859813084112,10.677490293117533,0.0,61.85,23.451110363890688,11.086381123469913,3.75,60.0,35.13401937766523,17.568796206002553,5.935596010511498,106.06601717798212,0.5668769470404984,0.3991447403652482,0.0,2.43,0.0607476635514018,0.2350258955406364,0.0,1.0,0.0046728971962616,0.0483368244522831,0.0,0.5,9.52570093457944,0.9866384078634052,6.0,11.5,27.707943925233646,1.776652898861058,24.666666666666668,32.0,3.626130841121495e-05,9.29780224428313e-06,1.302e-05,5.208e-05,-0.2387761957056128,0.064232704570734,-0.1699205924818951,0.07603553931206454,-0.00857491423904013,-10.079366339935593,-32.8374364234528,0.02805364877655971
23,115,120,13.93877551020408,2.4501173854907043,1,17,15.165788746084514,5.608808328174797,0.0,41.14666666666667,53.27816326530613,35.795729733464626,0.0,270.42,16.48005018804438,9.239107344070623,0.0,76.81422056463491,0.5161394695240733,0.1972779986255534,0.0,1.3713333333333333,1.853061224489796,1.3126735304696864,0.0,9.01,-3.210014558937128,3.051817441651524,-12.222142857142858,9.0,1.9595668501832968,4.591986197294484,-10.0,17.142857142857142,337.09133194201394,125.117622157289,0.0,631.7748917748678,1027.166684855754,489.5520591027233,0.0,3636.363636363498,328.2635379772353,125.09728374598596,0.0,913.1483039959452,11.305943711917,4.168609452953492,0.0,20.84857142857143,34.40312925170068,16.245343687056202,0.0,120.0,18.886944433726185,5.86588865233485,0.0,33.41079434801896,53.0966159664497,27.52207404452144,0.0,195.57607215607945,0.3893607562072447,0.157529384681967,0.0,1.1114285714285714,0.3435374149659864,0.451289582011973,0.0,1.0,0.0510204081632653,0.1592078049325172,0.0,0.6666666666666667,14.9418686155781,1.0653602004175675,10.0,16.466666666666665,41.76685086122361,3.201500655717243,25.0,45.86666666666667,0.000181492585034,3.190197518444728e-05,1.302e-05,0.00022135,-0.4138266124766148,-0.752163672029472,-0.44415437288693255,-0.738696074188992,-0.6261058993341307,-2.357194119959102,-97.79114369633135,0.0
24,120,125,13.653333333333334,1.105123314001603,11,16,13.208627506382506,4.210018561495873,4.615384615384615,29.192307692307693,49.7562,33.72948783916853,15.0,240.0,15.183369394810285,8.106778025675087,7.205766921228921,64.62785172996833,0.4559534987234986,0.1694535284920861,0.1538461538461538,1.3578571428571429,1.8242,1.6253430283271106,0.5,12.01,-0.1014494061494061,2.470089436234248,-6.428571428571429,5.769230769230769,0.9940333888333888,5.31886101175148,-18.0,21.923076923076923,309.59936459078955,90.3569757628592,92.65734265733916,540.8823529413066,957.1166369578126,324.6033652991275,441.1764705881571,2305.151515151428,312.7298040889984,75.7081589130743,190.78190187775925,624.9498854770551,10.415312591852592,3.000831375195703,3.0576923076923075,18.39,32.104866666666666,10.841515950406029,15.0,76.49,17.481886593039903,3.763544025537202,8.017766952966369,26.938052499331658,48.88063339205325,19.40430864053489,21.213203435596427,129.0348790056394,0.3631757314907314,0.1318343034296417,0.1023076923076923,1.1585714285714288,0.2633333333333333,0.4361849042476278,0.0,1.0,0.01,0.0702345065195183,0.0,0.5,15.081321955821956,0.6701999158907972,13.714285714285714,16.6,43.184499777999775,1.4559405467654574,39.4375,45.72727272727273,0.0001777764,1.4388705548300878e-05,0.00014323,0.00020833,-0.5591697082348173,-0.9816767105603095,-0.5691563702559841,-0.9562099529374904,-0.8162100203828825,-1.9571612397020086,-27.49196735122439,0.0
25,125,130,12.42,1.142644994691096,10,15,10.105853623043624,4.4390231110553975,1.25,31.88272727272728,35.98886666666667,22.81631147176803,15.0,120.93,12.092297915758945,5.81583700992932,4.330127018922194,39.77077170257301,0.3443440259740259,0.1503331518343847,0.0416666666666666,1.0627272727272727,1.2158666666666669,0.7530966823558527,0.5,4.03,-0.045990031080031,2.686320929910509,-7.5,8.076923076923077,-0.3157296481296481,3.965144717145743,-15.0,11.785714285714286,282.87233749523483,79.50796499665962,98.64705882355317,581.8181818181598,817.7123588829387,292.6622000558815,441.1764705881571,2024.5454545462496,289.80557119909605,68.38858300824992,170.55393040034173,570.7537162896161,9.495617542087542,2.641510130675834,3.354,19.2,27.257866666666665,9.720909973884028,15.0,66.81,14.846358042799151,3.892589746717241,5.517766952966369,25.326471509809007,40.40262960183971,17.148997307350907,21.213203435596427,165.6804152578089,0.3227781507381507,0.0894252662015134,0.112,0.6407692307692308,0.1266666666666666,0.3286471490000503,0.0,1.0,0.0066666666666666,0.0575409590524879,0.0,0.5,15.303154623154624,0.5672831336008451,13.785714285714286,16.333333333333332,44.94221867021867,1.6598375893224833,41.54545454545455,48.23076923076923,0.0001617183999999,1.487723783087808e-05,0.00013021,0.00019531,-0.7895885171168262,-1.204803746949853,-0.8009613379820776,-1.1808219533869275,-1.1727966490854345,-3.102773883338882,-26.727027095554718,0.0
26,130,135,9.410714285714286,3.389314346213956,1,14,34.9795590089474,15.809350502126811,0.0,69.10555555555555,76.49107142857143,38.2242425164818,0.0,180.0,22.73820931744496,11.468855574387453,0.0,55.99647584149084,1.365629501203162,1.1681589721639551,0.0,10.7575,3.856428571428572,5.961948840507941,0.0,46.06,-5.080339789179075,9.548086797360527,-33.75,15.0,24.693614859842537,17.011698819667725,-9.545454545454543,63.333333333333336,449.9801979994774,194.6862644044409,0.0,956.5800865796384,1112.7158135981665,597.3713004047356,0.0,2874.848484849614,382.0957584132456,198.17732548525717,0.0,1130.0222862007906,15.33877854635444,6.543604160138588,0.0,31.56714285714285,38.01383928571429,20.599571597291927,0.0,94.87,25.408640536530445,10.69070329909369,0.0,54.00344919133715,55.3815187785395,28.72804862120148,0.0,180.6239186818844,0.7806419153762904,1.1115401676734809,0.0,9.7975,0.5444196428571428,0.4118116369353674,0.0,1.0,0.1520089285714285,0.2222407430412127,0.0,0.75,16.45303773607345,1.506896560032254,10.5,18.875,33.353152081053864,6.187616230862265,12.0,44.8,0.0001225359821428,4.413174307428216e-05,1.302e-05,0.00018229,1.0575875205177487,0.19027403474291174,1.3201762392558405,0.24622071956408334,0.2562786327966661,24.873705385903776,167.10786050424258,0.6141074293754502
27,135,140,17.22,2.266979186245979,13,21,14.30973396928722,3.857942954751113,5.571538461538462,29.6465,54.31753333333334,27.05831083327057,21.21,165.0,15.829299979341227,6.167819731563435,8.204066782072529,39.02514338538681,0.4957305480991316,0.1575984559328001,0.1853846153846154,1.236875,1.9693333333333327,1.2888680152080734,0.71,10.2,2.3328309802724507,3.1396322768613127,-5.625,10.714285714285714,0.5033423809019784,4.610586215567133,-15.029473684210526,10.5,337.20860312308355,92.72756061321364,150.3496503495799,722.7272727275566,1134.1226381461784,534.0381289720788,441.1764705879727,3572.727272725599,347.25585582567857,117.34209195749524,182.8887439419871,890.1275233047543,11.37465657437649,3.0833925248335645,4.961538461538462,23.85,38.462,17.858192074257516,15.0,117.9,19.251948373028736,4.510728092074595,7.5,29.775564923446765,59.99058888469881,28.881889077963677,15.0,180.0,0.4011747931858303,0.1353319043504622,0.1661538461538461,1.1774999999999998,0.34,0.456079980426527,0.0,1.0,0.0333333333333333,0.1205876736014444,0.0,0.5,15.947143931031702,0.4205265939105502,15.0,16.941176470588236,37.80254466010425,1.3139701927129246,34.1764705882353,41.21428571428572,0.0002242178,2.9519822480641567e-05,0.00016927,0.00027344,-0.4773991219226223,-0.7511846491477869,-0.48654225677965834,-0.7219147144354782,-0.5767209195481376,-20.669825039660175,-112.77159487639386,0.0
28,140,145,14.266666666666667,1.4593676421617727,10,18,17.533813147647557,5.209611692693756,5.800714285714286,37.40875,65.05446666666667,35.64486351047076,21.21,210.54,19.43804118178069,9.334697985040906,7.856374048300729,67.47232666063917,0.619909976281888,0.2013247985342838,0.1935714285714285,1.3890909090909092,2.4961333333333333,1.842337946637285,0.71,14.58,5.3785310014821786,3.811100562220004,-5.454545454545454,16.153846153846153,-1.4471641559312147,5.047000264773815,-18.214285714285715,12.1875,379.806062367578,99.34765035521217,36.76470588236179,721.4343434346267,1190.9850267379798,452.50715479989526,258.5294117647681,2727.2727272714496,370.9082165740429,106.44288649733542,87.37467995048164,762.4288122254885,12.82150636900681,3.3798093360750974,1.25,24.607142857142858,39.80806666666667,14.993768804024755,8.79,91.12,20.93875717851504,4.469930820185232,11.134940238314869,36.30013266961524,62.53913116389035,26.50728796705112,30.0,210.535032714273,0.4782483854870619,0.1880234594221148,0.1666666666666666,1.325625,0.4705555555555555,0.465548423182397,0.0,1.0,0.0761111111111111,0.1916257291819499,0.0,0.75,16.567510428569253,0.4478038055318807,15.5,17.866666666666667,40.52856725355255,1.8288863607511456,37.0,45.07142857142857,0.000185762,1.900096670094628e-05,0.00013021,0.00023437,-0.23797191518732014,-0.3955654175375028,-0.22863038215981696,-0.368558646242228,-0.34849593402893525,3.224079178360336,42.59745924449447,0.0
